model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
gg_1d,1,1000,2,3387213021,0.424264068712,0.4258611453513059,0.35866977152305274,0.3880221093867507,0.007298085733815035
gg_1d,1,1000,2,3387213021,0.6,0.4054425385770233,0.4644247572275412,0.38781702560821907,0.009266875414507091
gg_1d,1,1000,2,3387213021,0.848528137424,0.6109854083424482,0.722076705048094,0.3765850372775075,0.011593420791449323
gg_1d,1,1000,2,3387213021,1.2,0.9235678877203211,1.1131774158604655,0.35229582335802695,0.015983738485257498
gg_1d,1,1000,3,1360466708,0.02,1.0231111484938893,1.0055353102788176,0.38493080095068855,0.0017072637649789106
gg_1d,1,1000,3,1360466708,0.026516504294,0.24127518837440753,0.35484541686798043,0.37815798041903126,0.0041845834460518035
gg_1d,1,1000,3,1360466708,0.0375,0.16166285440169315,0.1202836886631748,0.36931528940436115,0.0056095016363085165
gg_1d,1,1000,3,1360466708,0.053033008589,0.20516302838977118,0.13739501182079517,0.3591421963523536,0.0055483625230553545
gg_1d,1,1000,3,1360466708,0.075,0.2802012616577416,0.21766999622518987,0.3693775638869471,0.005242887735810092
gg_1d,1,1000,3,1360466708,0.106066017178,0.32464022106304125,0.20910577889168788,0.39077275457818483,0.005081525424548239
gg_1d,1,1000,3,1360466708,0.15,0.3299374042707237,0.2056614004990212,0.3807491062777867,0.005076250834115381
gg_1d,1,1000,3,1360466708,0.212132034356,0.12625719530387602,0.07815625697383197,0.38142812628248346,0.005783760358226148
gg_1d,1,1000,3,1360466708,0.3,0.06503757307916302,0.09568841225534565,0.37116514060213596,0.006779058737465392
gg_1d,1,1000,3,1360466708,0.424264068712,0.4021770266325775,0.35820187702509343,0.3636943667803795,0.008842813625397324
gg_1d,1,1000,3,1360466708,0.6,0.45455413580077053,0.4639170136263512,0.35968309747518845,0.009771604559683877
gg_1d,1,1000,3,1360466708,0.848528137424,0.5613265961489007,0.650212605151699,0.35398999634961026,0.012272402979312626
gg_1d,1,1000,3,1360466708,1.2,0.7584891724309268,1.0021375997090993,0.3384957125702431,0.017099502415784125
gg_1d,1,1000,4,876933080,0.02,0.8958905663680059,0.9142515933323861,0.22469717331833716,0.003311328433136687
gg_1d,1,1000,4,876933080,0.026516504294,0.8826717683507947,0.9295825158278659,0.20720505381349688,0.0030937972705840605
gg_1d,1,1000,4,876933080,0.0375,0.8684885630080732,0.7668886617766733,0.22983331447182576,0.004965717918084649
gg_1d,1,1000,4,876933080,0.053033008589,0.9116085102127922,0.8297078309090318,0.27640999813087525,0.006356590609282243
