model_id,dim,M,rep,seed,method,selected_h,ise
gg_1d,1,8000,41,1626716692,lepski,0.424264068712,0.17096535290465806
gg_1d,1,8000,42,2033062299,oracle,0.212132034356,0.0643218741359554
gg_1d,1,8000,42,2033062299,lepski,0.3,0.07265349750071899
gg_1d,1,8000,43,1185183688,oracle,0.3,0.07098322654065913
gg_1d,1,8000,43,1185183688,lepski,0.424264068712,0.09831170463137409
gg_1d,1,8000,44,2977011510,oracle,0.3,0.054750533294419444
gg_1d,1,8000,44,2977011510,lepski,0.3,0.054750533294419444
gg_1d,1,8000,45,4149385552,oracle,0.0375,0.09241506536581387
gg_1d,1,8000,45,4149385552,lepski,0.3,0.1755269044399411
gg_1d,1,8000,46,682031044,oracle,0.3,0.05696908573195182
gg_1d,1,8000,46,682031044,lepski,0.424264068712,0.10387721849702584
gg_1d,1,8000,47,249978285,oracle,0.212132034356,0.1265118678117746
gg_1d,1,8000,47,249978285,lepski,0.424264068712,0.16128461229063717
gg_1d,1,8000,48,1624520801,oracle,0.075,0.06493236417669977
gg_1d,1,8000,48,1624520801,lepski,0.3,0.12326553758299946
gg_1d,1,8000,49,1755498727,oracle,0.053033008589,0.048690683487530535
gg_1d,1,8000,49,1755498727,lepski,0.424264068712,0.23674839946458556
