model_id,dim,M,rep,seed,h,ise
gg_1d,1,1000,23,4075413513,0.424264068712,0.08897708509135874
gg_1d,1,1000,23,4075413513,0.6,0.22106698397876035
gg_1d,1,1000,23,4075413513,0.848528137424,0.5157245448086429
gg_1d,1,1000,23,4075413513,1.2,0.9599514077676434
gg_1d,1,1000,24,3145778132,0.02,0.8622078052825379
gg_1d,1,1000,24,3145778132,0.026516504294,0.8855368850081148
gg_1d,1,1000,24,3145778132,0.0375,0.6848430795912855
gg_1d,1,1000,24,3145778132,0.053033008589,0.5617039535510644
gg_1d,1,1000,24,3145778132,0.075,0.4614903542860761
gg_1d,1,1000,24,3145778132,0.106066017178,0.3332930120697368
gg_1d,1,1000,24,3145778132,0.15,0.16848039319154304
gg_1d,1,1000,24,3145778132,0.212132034356,0.10293571296711687
gg_1d,1,1000,24,3145778132,0.3,0.1239610898567673
gg_1d,1,1000,24,3145778132,0.424264068712,0.2121382675635328
gg_1d,1,1000,24,3145778132,0.6,0.273418511909709
gg_1d,1,1000,24,3145778132,0.848528137424,0.6643432052799578
gg_1d,1,1000,24,3145778132,1.2,1.1614167659023709
gg_1d,1,1000,25,2865763038,0.02,0.5611327171575792
gg_1d,1,1000,25,2865763038,0.026516504294,0.5724805992169005
gg_1d,1,1000,25,2865763038,0.0375,0.6119262272652428
gg_1d,1,1000,25,2865763038,0.053033008589,0.5717376017535598
gg_1d,1,1000,25,2865763038,0.075,0.39028857097011826
gg_1d,1,1000,25,2865763038,0.106066017178,0.3079660295764353
gg_1d,1,1000,25,2865763038,0.15,0.2397087497042457
gg_1d,1,1000,25,2865763038,0.212132034356,0.2082683124726245
gg_1d,1,1000,25,2865763038,0.3,0.19688804411867214
gg_1d,1,1000,25,2865763038,0.424264068712,0.1989848659712565
gg_1d,1,1000,25,2865763038,0.6,0.3037103534813044
gg_1d,1,1000,25,2865763038,0.848528137424,0.6144520475835327
gg_1d,1,1000,25,2865763038,1.2,1.0720499650500768
gg_1d,1,1000,26,561033802,0.02,0.6495440146697206
gg_1d,1,1000,26,561033802,0.026516504294,0.6211904012486665
gg_1d,1,1000,26,561033802,0.0375,0.56054877845088
gg_1d,1,1000,26,561033802,0.053033008589,0.46660745570620527
gg_1d,1,1000,26,561033802,0.075,0.3942320633251871
gg_1d,1,1000,26,561033802,0.106066017178,0.3229083038529037
gg_1d,1,1000,26,561033802,0.15,0.2551942477703805
gg_1d,1,1000,26,561033802,0.212132034356,0.22791446456174846
gg_1d,1,1000,26,561033802,0.3,0.1927310804335677
gg_1d,1,1000,26,561033802,0.424264068712,0.16502070099651117
gg_1d,1,1000,26,561033802,0.6,0.22189736489781853
gg_1d,1,1000,26,561033802,0.848528137424,0.5782742501317054
gg_1d,1,1000,26,561033802,1.2,1.1025213935264437
gg_1d,1,1000,27,411878496,0.02,1.0320025625351028
gg_1d,1,1000,27,411878496,0.026516504294,0.9015232278459434
gg_1d,1,1000,27,411878496,0.0375,0.7492838525439027
gg_1d,1,1000,27,411878496,0.053033008589,0.615451946415529
gg_1d,1,1000,27,411878496,0.075,0.46224264432877304
