model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
mm_1d,1,1000,13,2569716528,0.026516504294,0.8374231920657097,0.8753669272897532,0.3881907646797735,0.22316273719165067
mm_1d,1,1000,13,2569716528,0.0375,0.8060192930535782,0.8375142823445489,0.35013330044554514,0.24034331362156128
mm_1d,1,1000,13,2569716528,0.053033008589,0.8450791870107337,0.8365194055272545,0.31501155059408154,0.2611400618958987
mm_1d,1,1000,13,2569716528,0.075,0.8272501934202912,0.7699933550365313,0.2767256991198624,0.27685283340406974
mm_1d,1,1000,13,2569716528,0.106066017178,0.5817889806605124,0.5391781970793927,0.2864092012779298,0.29082158113826234
mm_1d,1,1000,13,2569716528,0.15,0.30126229349278644,0.24408278145998402,0.3070309224746465,0.3144237896838377
mm_1d,1,1000,13,2569716528,0.212132034356,0.16788620143631738,0.2136313425961789,0.3147244869600744,0.3230757031022439
mm_1d,1,1000,13,2569716528,0.3,0.18050961903787188,0.20701659254246177,0.3067018213007119,0.33967225481227276
mm_1d,1,1000,13,2569716528,0.424264068712,0.2630219379913372,0.3048115639306308,0.30327723523274597,0.37384684551393993
mm_1d,1,1000,13,2569716528,0.6,0.4087817706505108,0.4397962808959973,0.2900216022268345,0.36820975609461337
mm_1d,1,1000,13,2569716528,0.848528137424,0.6866230872041379,0.6695057442488286,0.27486105025046054,0.34278836554312725
mm_1d,1,1000,13,2569716528,1.2,0.9058786772433536,0.8655159372748606,0.24503862752173147,0.34465674609067526
mm_1d,1,1000,14,915442270,0.02,0.7896459455195639,0.9178310222954646,0.3433310846774042,0.2936446050011636
mm_1d,1,1000,14,915442270,0.026516504294,0.7932028497012202,0.950201267273745,0.31100595803953296,0.31004630737334826
mm_1d,1,1000,14,915442270,0.0375,0.7677616605336781,0.9544347729335628,0.2625494816489969,0.3258698402731101
mm_1d,1,1000,14,915442270,0.053033008589,0.7059177866804907,0.8972602046493265,0.2599340626159635,0.33828670612474154
mm_1d,1,1000,14,915442270,0.075,0.7276893151299395,0.8163719713684318,0.2730097866430316,0.36324666541822037
mm_1d,1,1000,14,915442270,0.106066017178,0.701542670913371,0.7123201949547414,0.28132626775232383,0.34510439833265494
