model_id,dim,M,rep,seed,method,selected_h,ise
mm_1d,1,8000,41,1626716692,oracle,0.3,0.15011649461972304
mm_1d,1,8000,41,1626716692,lepski,0.424264068712,0.22186156563354995
mm_1d,1,8000,42,2033062299,oracle,0.212132034356,0.10086118202781284
mm_1d,1,8000,42,2033062299,lepski,0.424264068712,0.20764687024931205
mm_1d,1,8000,43,1185183688,oracle,0.15,0.08213094286124685
mm_1d,1,8000,43,1185183688,lepski,0.106066017178,0.11194788303324765
mm_1d,1,8000,44,2977011510,oracle,0.15,0.14264826845563855
mm_1d,1,8000,44,2977011510,lepski,0.424264068712,0.269789635885067
mm_1d,1,8000,45,4149385552,oracle,0.212132034356,0.09316748444075222
mm_1d,1,8000,45,4149385552,lepski,0.424264068712,0.22603004117349437
mm_1d,1,8000,46,682031044,oracle,0.053033008589,0.17076769370380976
mm_1d,1,8000,46,682031044,lepski,0.212132034356,0.1855304141218195
mm_1d,1,8000,47,249978285,oracle,0.212132034356,0.08727338809305552
mm_1d,1,8000,47,249978285,lepski,0.3,0.1281713270012849
mm_1d,1,8000,48,1624520801,oracle,0.212132034356,0.07673569261222463
mm_1d,1,8000,48,1624520801,lepski,0.3,0.12601624433623965
mm_1d,1,8000,49,1755498727,oracle,0.3,0.1646099584916099
mm_1d,1,8000,49,1755498727,lepski,0.3,0.1646099584916099
